668	000668	荣丰控股	13.71	0.0	0	15.08	12.34	146841890	146688393	1	0.01	19961210	
669	000669	金鸿控股	3.78	0.0	0	4.16	3.4	680408797	666445749	1	0.01	19961210	
670	000670	*ST盈方	2.26	0.0	0	2.37	2.15	816627360	600167286	1	0.01	19961217	
671	000671	阳 光 城	8.0	0.0	0	8.8	7.2	4050073315	3971888118	1	0.01	19961218	
672	000672	上峰水泥	16.68	0.0	0	18.35	15.01	813619871	806413601	1	0.01	19961218	
673	000673	当代东方	5.24	0.0	0	5.76	4.72	791550442	789510358	1	0.01	19970124	
676	000676	智度股份	8.96	0.0	0	9.86	8.06	1326000097	653837350	1	0.01	19961224	
677	000677	恒天海龙	3.6	0.0	0	3.96	3.24	863977948	863977948	1	0.01	19961226	
678	000678	襄阳轴承	7.09	0.0	0	7.8	6.38	459611797	459611797	1	0.01	19970106	
679	000679	大连友谊	3.66	0.0	0	4.03	3.29	356400000	356350622	1	0.01	19970124	
680	000680	山推股份	3.44	0.0	0	3.78	3.1	1240787611	1056929932	1	0.01	19970122	
681	000681	视觉中国	16.38	0.0	0	18.02	14.74	700577436	661177568	1	0.01	19970121	
682	000682	东方电子	4.94	0.0	0	5.43	4.45	1340727007	978022745	1	0.01	19970121	
683	000683	远兴能源	2.19	0.0	0	2.41	1.97	3924398991	3561192624	1	0.01	19970130	
685	000685	中山公用	8.02	0.0	0	8.82	7.22	1475111351	1253229908	1	0.01	19970123	
686	000686	东北证券	8.61	0.0	0	9.47	7.75	2340452915	2340452915	1	0.01	19970227	
687	000687	华讯方舟	6.61	0.0	0	7.27	5.95	759536502	752778276	1	0.01	19970221	
688	000688	国城矿业	12.77	0.0	0	14.05	11.49	1137299314	1137294994	1	0.01	19970120	
690	000690	宝新能源	5.68	0.0	0	6.25	5.11	2175887862	2084122681	1	0.01	19970128	
691	000691	亚太实业	3.83	0.0	0	4.21	3.45	323270000	290486300	1	0.01	19970228	
692	000692	惠天热电	2.9	0.0	0	3.19	2.61	532832976	532785880	1	0.01	19970227	
695	000695	滨海能源	7.29	0.0	0	8.02	6.56	222147539	221721339	1	0.01	19970218	
697	000697	炼石航空	10.29	0.0	0	11.32	9.26	671616059	565706433	1	0.01	19970325	
698	000698	沈阳化工	3.23	0.0	0	3.55	2.91	819514395	785684657	1	0.01	19970220	
